data_coleta,titulo,resumo,instituicao,nivel,area,vagas,inscricoes_inicio,inscricoes_fim,url,status,data_publicacao,fonte
2025-10-15T00:00:00.000Z,Edital UESC 11/2025 - Seleção de Candidatos para Mestrado Acadêmico - Mestrado em Ciência da Computação (PPGCOMP),"O Mestrado em Ciência da Computação (PPGCOMP) da UESC torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Acadêmico. Modelagem computacional, otimização de sistemas, inteligência artificial e internet das coisas. Eixo temático concentrado em Tecnologia e Informática.",UESC,Mestrado Acadêmico,Tecnologia e Informática,18,2025-10-02T09:00:00.000Z,2025-10-17T23:59:59.000Z,http://www.uesc.br/noticias/selecao-mestrado-2025-10-0,Encerrado,2025-09-29T10:00:00.000Z,UESC Ingresso
2025-09-15T00:00:00.000Z,Edital UESC 11/2025 - Seleção de Candidatos para Mestrado Acadêmico - Mestrado em Ciência da Computação (PPGCOMP),"O Mestrado em Ciência da Computação (PPGCOMP) da UESC torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Acadêmico. Modelagem computacional, otimização de sistemas, inteligência artificial e internet das coisas. Eixo temático concentrado em Tecnologia e Informática.",UESC,Mestrado Acadêmico,Tecnologia e Informática,18,2025-09-03T09:00:00.000Z,2025-09-19T23:59:59.000Z,http://www.uesc.br/noticias/selecao-mestrado-2025-9-1,Encerrado,2025-08-31T10:00:00.000Z,UESC Ingresso
2025-08-15T00:00:00.000Z,Edital UESC 11/2025 - Seleção de Candidatos para Mestrado Acadêmico - Mestrado em Ciência da Computação (PPGCOMP),"O Mestrado em Ciência da Computação (PPGCOMP) da UESC torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Acadêmico. Modelagem computacional, otimização de sistemas, inteligência artificial e internet das coisas. Eixo temático concentrado em Tecnologia e Informática.",UESC,Mestrado Acadêmico,Tecnologia e Informática,18,2025-08-04T09:00:00.000Z,2025-08-21T23:59:59.000Z,http://www.uesc.br/noticias/selecao-mestrado-2025-8-2,Encerrado,2025-08-01T10:00:00.000Z,UESC Ingresso
2025-07-15T00:00:00.000Z,Edital UESC 11/2025 - Seleção de Candidatos para Mestrado Acadêmico - Mestrado em Ciência da Computação (PPGCOMP),"O Mestrado em Ciência da Computação (PPGCOMP) da UESC torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Acadêmico. Modelagem computacional, otimização de sistemas, inteligência artificial e internet das coisas. Eixo temático concentrado em Tecnologia e Informática.",UESC,Mestrado Acadêmico,Tecnologia e Informática,18,2025-07-02T09:00:00.000Z,2025-07-20T23:59:59.000Z,http://www.uesc.br/noticias/selecao-mestrado-2025-7-3,Encerrado,2025-06-29T10:00:00.000Z,UESC Ingresso
2025-06-15T00:00:00.000Z,Edital IF Baiano 07/2025 - Seleção de Candidatos para Mestrado Profissional - Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT),O Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT) da IF Baiano torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Profissional. Ensino de EPT com foco em metodologias integradoras para institutos federais e escolas técnicas. Eixo temático concentrado em Educação.,IF Baiano,Mestrado Profissional,Educação,14,2025-06-02T09:00:00.000Z,2025-06-17T23:59:59.000Z,https://ifbaiano.edu.br/noticias/selecao-mestrado-2025-6-0,Encerrado,2025-05-30T10:00:00.000Z,IF Baiano Ingresso
2025-05-15T00:00:00.000Z,Edital IF Baiano 07/2025 - Seleção de Candidatos para Mestrado Profissional - Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT),O Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT) da IF Baiano torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Profissional. Ensino de EPT com foco em metodologias integradoras para institutos federais e escolas técnicas. Eixo temático concentrado em Educação.,IF Baiano,Mestrado Profissional,Educação,14,2025-05-03T09:00:00.000Z,2025-05-19T23:59:59.000Z,https://ifbaiano.edu.br/noticias/selecao-mestrado-2025-5-1,Encerrado,2025-04-30T10:00:00.000Z,IF Baiano Ingresso
2025-05-15T00:00:00.000Z,Edital IFBA 06/2025 - Seleção de Candidatos para Mestrado Acadêmico - Mestrado em Engenharia de Sistemas e Automação,"O Mestrado em Engenharia de Sistemas e Automação da IFBA torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Acadêmico. Pesquisas em controle de processos, instrumentação, sistemas embarcados e automação industrial. Eixo temático concentrado em Engenharias e Exatas.",IFBA,Mestrado Acadêmico,Engenharias e Exatas,13,2025-05-02T09:00:00.000Z,2025-05-17T23:59:59.000Z,https://portal.ifba.edu.br/noticias/selecao-mestrado-2025-5-0,Encerrado,2025-04-29T10:00:00.000Z,IFBA Ingresso
2025-04-15T00:00:00.000Z,Edital IF Baiano 07/2025 - Seleção de Candidatos para Mestrado Profissional - Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT),O Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT) da IF Baiano torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Profissional. Ensino de EPT com foco em metodologias integradoras para institutos federais e escolas técnicas. Eixo temático concentrado em Educação.,IF Baiano,Mestrado Profissional,Educação,14,2025-04-04T09:00:00.000Z,2025-04-21T23:59:59.000Z,https://ifbaiano.edu.br/noticias/selecao-mestrado-2025-4-2,Encerrado,2025-04-01T10:00:00.000Z,IF Baiano Ingresso
2025-04-15T00:00:00.000Z,Edital IFBA 06/2025 - Seleção de Candidatos para Mestrado Acadêmico - Mestrado em Engenharia de Sistemas e Automação,"O Mestrado em Engenharia de Sistemas e Automação da IFBA torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Acadêmico. Pesquisas em controle de processos, instrumentação, sistemas embarcados e automação industrial. Eixo temático concentrado em Engenharias e Exatas.",IFBA,Mestrado Acadêmico,Engenharias e Exatas,13,2025-04-03T09:00:00.000Z,2025-04-19T23:59:59.000Z,https://portal.ifba.edu.br/noticias/selecao-mestrado-2025-4-1,Encerrado,2025-03-31T10:00:00.000Z,IFBA Ingresso
2025-03-15T00:00:00.000Z,Edital IFBA 06/2025 - Seleção de Candidatos para Mestrado Acadêmico - Mestrado em Engenharia de Sistemas e Automação,"O Mestrado em Engenharia de Sistemas e Automação da IFBA torna público o edital de abertura de inscrições para o processo seletivo de alunos para o curso de Mestrado Acadêmico. Pesquisas em controle de processos, instrumentação, sistemas embarcados e automação industrial. Eixo temático concentrado em Engenharias e Exatas.",IFBA,Mestrado Acadêmico,Engenharias e Exatas,13,2025-03-04T09:00:00.000Z,2025-03-21T23:59:59.000Z,https://portal.ifba.edu.br/noticias/selecao-mestrado-2025-3-2,Encerrado,2025-03-01T10:00:00.000Z,IFBA Ingresso
