data_coleta,titulo,resumo,instituicao,nivel,area,vagas,inscricoes_inicio,inscricoes_fim,url,status,data_publicacao,fonte
2024-12-15T00:00:00.000Z,Edital UFOB 14/2024 - Seleção de Candidatos para Aluno Especial - Mestrado Profissional em Saúde da Família,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Mestrado Profissional em Saúde da Família da UFOB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Saúde e Biológicas.,UFOB,Aluno Especial,Saúde e Biológicas,21,2024-12-04T09:00:00.000Z,2024-12-21T23:59:59.000Z,https://www.ufba.br/noticias/selecao-aluno-especial-2024-12-2,Encerrado,2024-12-01T10:00:00.000Z,UFOB Ingresso
2024-12-15T00:00:00.000Z,Edital UFOB 13/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Ciências Ambientais,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Ciências Ambientais da UFOB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Agrárias e Ambientais.,UFOB,Aluno Especial,Agrárias e Ambientais,20,2024-12-03T09:00:00.000Z,2024-12-19T23:59:59.000Z,https://www.ufba.br/noticias/selecao-aluno-especial-2024-12-1,Encerrado,2024-11-30T10:00:00.000Z,UFOB Ingresso
2024-12-15T00:00:00.000Z,Edital UFSB 12/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Biossistemas,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Biossistemas da UFSB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Saúde e Biológicas.,UFSB,Aluno Especial,Saúde e Biológicas,19,2024-12-02T09:00:00.000Z,2024-12-17T23:59:59.000Z,https://ufsb.edu.br/noticias/selecao-aluno-especial-2024-12-0,Encerrado,2024-11-29T10:00:00.000Z,UFSB Ingresso
2024-12-15T00:00:00.000Z,Edital UESB 15/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Enfermagem e Saúde,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Enfermagem e Saúde da UESB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Saúde e Biológicas.,UESB,Aluno Especial,Saúde e Biológicas,22,2024-12-02T09:00:00.000Z,2024-12-20T23:59:59.000Z,https://www.ufba.br/noticias/selecao-aluno-especial-2024-12-3,Encerrado,2024-11-29T10:00:00.000Z,UESB Ingresso
2024-11-15T00:00:00.000Z,Edital UFOB 13/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Ciências Ambientais,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Ciências Ambientais da UFOB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Agrárias e Ambientais.,UFOB,Aluno Especial,Agrárias e Ambientais,20,2024-11-04T09:00:00.000Z,2024-11-21T23:59:59.000Z,https://www.ufba.br/noticias/selecao-aluno-especial-2024-11-2,Encerrado,2024-11-01T10:00:00.000Z,UFOB Ingresso
2024-11-15T00:00:00.000Z,Edital UFSB 12/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Biossistemas,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Biossistemas da UFSB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Saúde e Biológicas.,UFSB,Aluno Especial,Saúde e Biológicas,19,2024-11-03T09:00:00.000Z,2024-11-19T23:59:59.000Z,https://ufsb.edu.br/noticias/selecao-aluno-especial-2024-11-1,Encerrado,2024-10-31T10:00:00.000Z,UFSB Ingresso
2024-11-15T00:00:00.000Z,Edital UFOB 14/2024 - Seleção de Candidatos para Aluno Especial - Mestrado Profissional em Saúde da Família,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Mestrado Profissional em Saúde da Família da UFOB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Saúde e Biológicas.,UFOB,Aluno Especial,Saúde e Biológicas,21,2024-11-02T09:00:00.000Z,2024-11-20T23:59:59.000Z,https://www.ufba.br/noticias/selecao-aluno-especial-2024-11-3,Encerrado,2024-10-30T10:00:00.000Z,UFOB Ingresso
2024-10-15T00:00:00.000Z,Edital UFSB 12/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Biossistemas,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Biossistemas da UFSB. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Saúde e Biológicas.,UFSB,Aluno Especial,Saúde e Biológicas,19,2024-10-04T09:00:00.000Z,2024-10-21T23:59:59.000Z,https://ufsb.edu.br/noticias/selecao-aluno-especial-2024-10-2,Encerrado,2024-10-01T10:00:00.000Z,UFSB Ingresso
2024-10-15T00:00:00.000Z,Edital UESC 10/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Produção Vegetal,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Produção Vegetal da UESC. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Agrárias e Ambientais.,UESC,Aluno Especial,Agrárias e Ambientais,17,2024-10-02T09:00:00.000Z,2024-10-17T23:59:59.000Z,http://www.uesc.br/noticias/selecao-aluno-especial-2024-10-0,Encerrado,2024-09-29T10:00:00.000Z,UESC Ingresso
2024-09-15T00:00:00.000Z,Edital UESC 10/2024 - Seleção de Candidatos para Aluno Especial - Programa de Pós-Graduação em Produção Vegetal,Estão abertas as inscrições para a seleção de Alunos Especiais (disciplinas isoladas) no Programa de Pós-Graduação em Produção Vegetal da UESC. Vagas distribuídas em disciplinas teóricas e metodológicas vinculadas à área de Agrárias e Ambientais.,UESC,Aluno Especial,Agrárias e Ambientais,17,2024-09-03T09:00:00.000Z,2024-09-19T23:59:59.000Z,http://www.uesc.br/noticias/selecao-aluno-especial-2024-9-1,Encerrado,2024-08-31T10:00:00.000Z,UESC Ingresso
